name_1,date_1,name_2,date_2,name_3,date_3,context,correct_date,correct_answer
William,1922-11-14,Alice,1915-04-24,Dean,1911-03-25,William was born on the day the British Broadcasting Corporation was established. Alice was born on the day the deportation of Armenian leaders signaled the start of the Armenian Genocide. Dean was born on the day the Triangle Shirtwaist Factory fire resulted in 146 worker deaths. The oldest is,1911-03-25,Dean
Bob,1923-11-15,Maria,1911-01-18,Martin,1928-11-18,Bob was born on the day hyperinflation in Germany ended. Maria was born on the day Eugene Burton Ely landed an aircraft on a ship. Martin was born on the day Steamboat Willie was released. The oldest is,1911-01-18,Maria
Walker,1920-04-25,Laura,1910-10-05,George,1912-07-30,Walker was born on the day Mandatory Palestine was established. Laura was born on the day the First Portuguese Republic was proclaimed. George was born on the day the Meiji era ended. The oldest is,1910-10-05,Laura
Andrew,1918-11-09,Josh,1911-11-03,Neil,1918-07-04,Andrew was born on the day Wilhelm II abdicated. Josh was born on the day the Chevrolet Motor Company was founded. Neil was born on the day Mehmed VI became the last Sultan of the Ottoman Empire. The oldest is,1911-11-03,Josh
Andrew,1923-10-11,Dean,1923-10-16,Dallas,1925-07-18,Andrew was born on the day the Turkish War of Independence ended. Dean was born on the day The Walt Disney Company was founded. Dallas was born on the day Hitler's Mein Kampf was published. The oldest is,1923-10-11,Andrew
Andrew,1919-03-02,Martin,1927-08-01,Hunter,1920-01-17,Andrew was born on the day the Communist International was established. Martin was born on the day the Chinese Civil War began. Hunter was born on the day Prohibition began in the United States. The oldest is,1919-03-02,Andrew
Dallas,1925-07-18,Connor,1918-11-09,Alice,1922-12-30,Dallas was born on the day Hitler's Mein Kampf was published. Connor was born on the day Wilhelm II abdicated. Alice was born on the day the USSR was formed. The oldest is,1918-11-09,Connor
Charlie,1912-07-30,Andrew,1918-11-09,Dallas,1918-03-25,Charlie was born on the day the Meiji era ended. Andrew was born on the day Wilhelm II abdicated. Dallas was born on the day Belarus declared its independence from Russia. The oldest is,1912-07-30,Charlie
John,1918-07-04,Connor,1918-11-09,Jack,1916-03-07,John was born on the day Mehmed VI became the last Sultan of the Ottoman Empire. Connor was born on the day Wilhelm II abdicated. Jack was born on the day Bayerische Flugzeugwerke was founded. The oldest is,1916-03-07,Jack
John,1919-07-18,Maria,1916-04-30,Dean,1911-12-12,John was born on the day the Polish-Ukrainian War ended. Maria was born on the day the first nationwide daylight saving time implementation occurred. Dean was born on the day New Delhi became the capital of British India. The oldest is,1911-12-12,Dean
Robert,1923-01-26,George,1919-06-28,Dallas,1910-02-08,Robert was born on the day the Italian reconquest of Libya began. George was born on the day The Treaty of Versailles redrew European borders. Dallas was born on the day the Boy Scouts of America was founded. The oldest is,1910-02-08,Dallas
April,1918-03-25,Robert,1928-09-01,Walker,1920-04-25,April was born on the day Belarus declared its independence from Russia. Robert was born on the day King Zog I was crowned. Walker was born on the day Mandatory Palestine was established. The oldest is,1918-03-25,April
Emily,1910-11-20,Scott,1917-11-26,Bob,1923-11-15,Emily was born on the day the Mexican Revolution began. Scott was born on the day the National Hockey League was formed. Bob was born on the day hyperinflation in Germany ended. The oldest is,1910-11-20,Emily
Rachel,1921-12-15,Neil,1922-11-04,John,1918-07-04,Rachel was born on the day the Pahlavi dynasty came to power. Neil was born on the day the Tomb of Tutankhamun was discovered. John was born on the day Mehmed VI became the last Sultan of the Ottoman Empire. The oldest is,1918-07-04,John
Hunter,1911-03-25,Steve,1926-08-22,April,1918-03-25,Hunter was born on the day the Triangle Shirtwaist Factory fire resulted in 146 worker deaths. Steve was born on the day General Georgios Kondylis overthrew General Theodoros Pangalos. April was born on the day Belarus declared its independence from Russia. The oldest is,1911-03-25,Hunter
Alex,1928-09-03,Ryan,1923-10-29,Dallas,1922-06-28,Alex was born on the day penicillin was rediscovered. Ryan was born on the day Mustafa Kemal Atatürk became the President of Turkey. Dallas was born on the day the Irish Civil War began. The oldest is,1922-06-28,Dallas
Laura,1915-04-22,Ryan,1916-06-10,Alex,1910-02-08,Laura was born on the day the Second Battle of Ypres began. Ryan was born on the day the Arab Revolt began. Alex was born on the day the Boy Scouts of America was founded. The oldest is,1910-02-08,Alex
Henry,1924-02-12,George,1919-06-28,Jack,1926-12-25,Henry was born on the day Rhapsody in Blue premiered. George was born on the day The Treaty of Versailles redrew European borders. Jack was born on Christmas Day when Emperor Taishō died. The oldest is,1919-06-28,George
Andrew,1918-11-09,Jerry,1927-10-06,Hunter,1920-01-17,Andrew was born on the day Wilhelm II abdicated. Jerry was born on the day The Jazz Singer was released. Hunter was born on the day Prohibition began in the United States. The oldest is,1918-11-09,Andrew
Dallas,1922-06-28,Walker,1914-12-19,George,1916-06-10,Dallas was born on the day the Irish Civil War began. Walker was born on the day the United Kingdom established the Sultanate of Egypt as a protectorate. George was born on the day the Arab Revolt began. The oldest is,1914-12-19,Walker
Brandon,1915-07-28,Matt,1923-03-03,William,1910-08-28,Brandon was born on the day the United States occupation of Haiti began. Matt was born on the day Time Magazine was first published. William was born on the day the Kingdom of Montenegro declared its independence. The oldest is,1910-08-28,William
Andrew,1918-11-09,Bob,1916-06-10,Rose,1923-10-11,Andrew was born on the day Wilhelm II abdicated. Bob was born on the day the Arab Revolt began. Rose was born on the day the Turkish War of Independence ended. The oldest is,1916-06-10,Bob
Jack,1916-03-07,Martin,1920-12-01,John,1923-10-16,Jack was born on the day Bayerische Flugzeugwerke was founded. Martin was born on the day the Mexican Revolution ended. John was born on the day The Walt Disney Company was founded. The oldest is,1916-03-07,Jack
Ian,1927-08-01,Connor,1910-08-29,Bob,1923-11-15,Ian was born on the day the Chinese Civil War began. Connor was born on the day Imperial Japan annexed Korea. Bob was born on the day hyperinflation in Germany ended. The oldest is,1910-08-29,Connor
John,1918-07-04,Jack,1923-03-03,Joy,1914-08-15,John was born on the day Mehmed VI became the last Sultan of the Ottoman Empire. Jack was born on the day Time Magazine was first published. Joy was born on the day the Panama Canal opened. The oldest is,1914-08-15,Joy
Dallas,1917-12-06,Walker,1927-09-18,Scott,1920-09-05,Dallas was born on the day Finland gained independence. Walker was born on the day Columbia Broadcasting System was founded. Scott was born on the day Mahatma Gandhi launched the Non-cooperation movement. The oldest is,1917-12-06,Dallas
Maria,1916-04-30,Max,1923-06-16,April,1912-02-14,Maria was born on the day the first nationwide daylight saving time implementation occurred. Max was born on the day the Russian Civil War ended. April was born on the day Arizona became a U.S. state. The oldest is,1912-02-14,April
Maria,1916-04-30,Luke,1911-12-12,Neil,1926-07-01,Maria was born on the day the first nationwide daylight saving time implementation occurred. Luke was born on the day New Delhi became the capital of British India. Neil was born on the day the Kuomintang began the Northern Expedition. The oldest is,1911-12-12,Luke
Steve,1924-01-22,Alice,1922-12-30,Jack,1922-10-23,Steve was born on the day Ramsay MacDonald became Prime Minister. Alice was born on the day the USSR was formed. Jack was born on the day Bonar Law became Prime Minister. The oldest is,1922-10-23,Jack
Jack,1924-03-03,Jerry,1927-10-06,Scott,1920-09-05,Jack was born on the day the Caliphate was abolished. Jerry was born on the day The Jazz Singer was released. Scott was born on the day Mahatma Gandhi launched the Non-cooperation movement. The oldest is,1920-09-05,Scott
Connor,1922-12-16,Robert,1918-12-01,Martin,1927-08-01,Connor was born on the day Gabriel Narutowicz was assassinated. Robert was born on the day the Kingdom of Iceland was formed. Martin was born on the day the Chinese Civil War began. The oldest is,1918-12-01,Robert
Michael,1911-11-03,Laura,1927-11-12,Charlie,1919-05-19,Michael was born on the day the Chevrolet Motor Company was founded. Laura was born on the day Joseph Stalin became dictator. Charlie was born on the day the Turkish War of Independence began. The oldest is,1911-11-03,Michael
Walker,1914-12-19,Bob,1923-11-15,John,1919-07-18,Walker was born on the day the United Kingdom established the Sultanate of Egypt as a protectorate. Bob was born on the day hyperinflation in Germany ended. John was born on the day the Polish-Ukrainian War ended. The oldest is,1914-12-19,Walker
Bob,1913-08-10,George,1919-06-28,Rose,1928-09-03,Bob was born on the day the Treaty of Bucharest occurred. George was born on the day The Treaty of Versailles redrew European borders. Rose was born on the day penicillin was rediscovered. The oldest is,1913-08-10,Bob
Luke,1915-04-24,Henry,1924-02-12,Andrew,1923-06-16,Luke was born on the day the deportation of Armenian leaders signaled the start of the Armenian Genocide. Henry was born on the day Rhapsody in Blue premiered. Andrew was born on the day the Russian Civil War ended. The oldest is,1915-04-24,Luke
Brandon,1921-12-15,Hope,1918-10-29,Max,1923-03-03,Brandon was born on the day the Pahlavi dynasty came to power. Hope was born on the day the German Revolution began. Max was born on the day Time Magazine was first published. The oldest is,1918-10-29,Hope
Frank,1924-11-04,Maria,1916-04-30,Rachel,1922-06-28,Frank was born on the day Stanley Baldwin became Prime Minister. Maria was born on the day the first nationwide daylight saving time implementation occurred. Rachel was born on the day the Irish Civil War began. The oldest is,1916-04-30,Maria
John,1923-10-16,Ian,1927-08-01,Steve,1912-02-12,John was born on the day The Walt Disney Company was founded. Ian was born on the day the Chinese Civil War began. Steve was born on the day the Chinese Empire ended and the Republic of China was established. The oldest is,1912-02-12,Steve
Bob,1923-11-15,Kevin,1921-07-29,Neil,1922-11-04,Bob was born on the day hyperinflation in Germany ended. Kevin was born on the day Adolf Hitler became the Führer of the Nazi Party. Neil was born on the day the Tomb of Tutankhamun was discovered. The oldest is,1921-07-29,Kevin
John,1923-10-16,Martin,1916-12-06,Connor,1922-12-16,John was born on the day The Walt Disney Company was founded. Martin was born on the day David Lloyd George became Prime Minister. Connor was born on the day Gabriel Narutowicz was assassinated. The oldest is,1916-12-06,Martin
Rachel,1920-01-17,Emily,1929-06-05,John,1918-07-04,Rachel was born on the day Prohibition began in the United States. Emily was born on the day Ramsay MacDonald became Prime Minister. John was born on the day Mehmed VI became the last Sultan of the Ottoman Empire. The oldest is,1918-07-04,John
Luke,1911-12-12,Hunter,1920-01-17,Max,1923-03-03,Luke was born on the day New Delhi became the capital of British India. Hunter was born on the day Prohibition began in the United States. Max was born on the day Time Magazine was first published. The oldest is,1911-12-12,Luke
Bob,1916-06-10,Joy,1917-03-08,Andrew,1918-11-09,Bob was born on the day the Arab Revolt began. Joy was born on the day the Russian Revolution ended and the Russian Civil War began. Andrew was born on the day Wilhelm II abdicated. The oldest is,1916-06-10,Bob
