context,correct_city,correct_country,correct_continent,correct_lat,correct_lon,correct_geodesic_dist,correct_through_earth_dist,correct_euclidean_dist,correct_answer,reference_city,reference_country,reference_continent,reference_lat,reference_lon,reference_name,name_1,city_1,country_1,continent_1,lat_1,lon_1,name_2,city_2,country_2,continent_2,lat_2,lon_2,name_3,city_3,country_3,continent_3,lat_3,lon_3
Frank lives in Zuitou. Tyler lives in Pinhalzinho. Ian lives in Franeker. The person who lives closest to Frank is,Franeker,Netherlands,Europe,53.1875,5.54,7748.962141795082,7280.073489516479,103.55423661024206,Ian,Zuitou,China,Asia,34.0622,107.3128,Frank,Frank,Zuitou,China,Asia,34.0622,107.3128,Tyler,Pinhalzinho,Brazil,South America,-26.8478,-52.9919,Ian,Franeker,Netherlands,Europe,53.1875,5.54
Brandon lives in Carapó. Joy lives in Tupanatinga. Robert lives in Privolzhsk. The person who lives closest to Brandon is,Tupanatinga,Brazil,South America,-8.7528,-37.34,2421.036797737029,2406.49581538497,22.322673782949924,Joy,Carapó,Brazil,South America,-22.6339,-54.8219,Brandon,Brandon,Carapó,Brazil,South America,-22.6339,-54.8219,Joy,Tupanatinga,Brazil,South America,-8.7528,-37.34,Robert,Privolzhsk,Russia,Asia,57.3825,41.2861
Blake lives in Horst. Jerry lives in Barracão. Ian lives in Veles. The person who lives closest to Blake is,Veles,North Macedonia,Europe,41.7153,21.7753,1611.13540687534,1606.8457505754654,18.492254976070388,Ian,Horst,Netherlands,Europe,51.4514,6.0536,Blake,Blake,Horst,Netherlands,Europe,51.4514,6.0536,Jerry,Barracão,Brazil,South America,-26.2539,-53.6328,Ian,Veles,North Macedonia,Europe,41.7153,21.7753
Walker lives in Lamego. Martin lives in La Paz. Jason lives in Mardan. The person who lives closest to Walker is,Mardan,Pakistan,Asia,34.2012,72.0258,6821.63824119171,6500.410029774494,80.13310124617666,Jason,Lamego,Portugal,Europe,41.0975,-7.81,Walker,Walker,Lamego,Portugal,Europe,41.0975,-7.81,Martin,La Paz,Bolivia,South America,-16.4958,-68.1333,Jason,Mardan,Pakistan,Asia,34.2012,72.0258
Alex lives in São Miguel dos Campos. Laura lives in Vargem da Roça. April lives in Hola. The person who lives closest to Alex is,Vargem da Roça,Brazil,South America,-11.6069,-40.1369,486.17978977920205,486.06183035632966,4.436419787396134,Laura,São Miguel dos Campos,Brazil,South America,-9.7811,-36.0936,Alex,Alex,São Miguel dos Campos,Brazil,South America,-9.7811,-36.0936,Laura,Vargem da Roça,Brazil,South America,-11.6069,-40.1369,April,Hola,Kenya,Africa,-1.5,40.03
Neil lives in Jiayuguan. Luke lives in Caraíbas. Blake lives in Oran. The person who lives closest to Neil is,Oran,Algeria,Africa,35.6969,-0.6331,8222.729544694386,7663.77800843326,99.00525145354665,Blake,Jiayuguan,China,Asia,39.7732,98.2882,Neil,Neil,Jiayuguan,China,Asia,39.7732,98.2882,Luke,Caraíbas,Brazil,South America,-14.6,-41.335,Blake,Oran,Algeria,Africa,35.6969,-0.6331
Tyler lives in Andrelândia. Matt lives in Waremme. Henry lives in Ovejas. The person who lives closest to Tyler is,Ovejas,Colombia,South America,9.5,-75.1667,4837.510649855279,4722.136379071626,43.91060715635802,Henry,Andrelândia,Brazil,South America,-21.74,-44.3089,Tyler,Tyler,Andrelândia,Brazil,South America,-21.74,-44.3089,Matt,Waremme,Belgium,Europe,50.6967,5.2569,Henry,Ovejas,Colombia,South America,9.5,-75.1667
Rose lives in Huancayo. Mark lives in Regen. Luke lives in Jalal-Abad. The person who lives closest to Rose is,Regen,Germany,Europe,48.9667,13.1333,10897.32086403426,9616.65252534297,107.38155528562623,Mark,Huancayo,Peru,South America,-12.0667,-75.2167,Rose,Rose,Huancayo,Peru,South America,-12.0667,-75.2167,Mark,Regen,Germany,Europe,48.9667,13.1333,Luke,Jalal-Abad,Kyrgyzstan,Asia,40.9375,72.9861
Alice lives in Mahdia. Grant lives in Nīkshahr. Neil lives in Arauá. The person who lives closest to Alice is,Arauá,Brazil,South America,-11.2622,-37.6197,3009.982882536991,2982.0668425638537,27.152917268315754,Neil,Mahdia,Guyana,South America,5.2825,-59.15,Alice,Alice,Mahdia,Guyana,South America,5.2825,-59.15,Grant,Nīkshahr,Iran,Asia,26.2253,60.2167,Neil,Arauá,Brazil,South America,-11.2622,-37.6197
Robert lives in Lysva. Brandon lives in Nuoro. Alice lives in Somoto. The person who lives closest to Robert is,Nuoro,Italy,Europe,40.3201,9.3281,3921.950491037368,3860.3161999117337,51.63397896008016,Brandon,Lysva,Russia,Asia,58.1003,57.8042,Robert,Robert,Lysva,Russia,Asia,58.1003,57.8042,Brandon,Nuoro,Italy,Europe,40.3201,9.3281,Alice,Somoto,Nicaragua,North America,13.4833,-86.5833
Peter lives in Göttingen. Dean lives in Blois. Scott lives in América Dourada. The person who lives closest to Peter is,Blois,France,Europe,47.5939,1.3281,759.0183649213176,758.5695644048905,9.466396159574142,Dean,Göttingen,Germany,Europe,51.5339,9.9356,Peter,Peter,Göttingen,Germany,Europe,51.5339,9.9356,Dean,Blois,France,Europe,47.5939,1.3281,Scott,América Dourada,Brazil,South America,-11.455,-41.4358
Matt lives in Itabaiana. Tyler lives in Söderhamn. Henry lives in Bornova. The person who lives closest to Matt is,Bornova,Turkey,Europe,38.4697,27.2211,8632.868723612326,7987.413684477533,81.21170830028144,Henry,Itabaiana,Brazil,South America,-10.685,-37.4253,Matt,Matt,Itabaiana,Brazil,South America,-10.685,-37.4253,Tyler,Söderhamn,Sweden,Europe,61.3,17.05,Henry,Bornova,Turkey,Europe,38.4697,27.2211
Josh lives in Chitipa. Fred lives in Trinidad. Tyler lives in Tolna. The person who lives closest to Josh is,Tolna,Hungary,Europe,46.425,18.775,6405.61882096187,6139.198502674458,57.96879642402453,Tyler,Chitipa,Malawi,Africa,-9.7024,33.2697,Josh,Josh,Chitipa,Malawi,Africa,-9.7024,33.2697,Fred,Trinidad,Colombia,South America,5.4089,-71.6622,Tyler,Tolna,Hungary,Europe,46.425,18.775
Ian lives in Konya. Aaron lives in São José do Egito. Jerry lives in Conde. The person who lives closest to Ian is,São José do Egito,Brazil,South America,-7.4733,-37.2744,8783.273366627354,8104.039926639791,83.19767009532178,Aaron,Konya,Turkey,Europe,37.8667,32.4833,Ian,Ian,Konya,Turkey,Europe,37.8667,32.4833,Aaron,São José do Egito,Brazil,South America,-7.4733,-37.2744,Jerry,Conde,Brazil,South America,-11.8139,-37.6108
Rose lives in Donji Vakuf. Dallas lives in Qəbələ. Scott lives in Santa Eulalia. The person who lives closest to Rose is,Qəbələ,Azerbaijan,Europe,40.9825,47.8491,2503.7739161663203,2487.6926438250025,30.613407962198526,Dallas,Donji Vakuf,Bosnia and Herzegovina,Europe,44.15,17.4,Rose,Rose,Donji Vakuf,Bosnia and Herzegovina,Europe,44.15,17.4,Dallas,Qəbələ,Azerbaijan,Europe,40.9825,47.8491,Scott,Santa Eulalia,Guatemala,North America,15.7333,-91.4586
Bob lives in Concepción Tutuapa. Jason lives in Ílhavo. Frank lives in Boli. The person who lives closest to Bob is,Ílhavo,Portugal,Europe,40.6,-8.6667,8336.323904060118,7754.223298280551,86.88673370802933,Jason,Concepción Tutuapa,Guatemala,North America,15.2833,-91.7833,Bob,Bob,Concepción Tutuapa,Guatemala,North America,15.2833,-91.7833,Jason,Ílhavo,Portugal,Europe,40.6,-8.6667,Frank,Boli,China,Asia,45.7564,130.5759
Hunter lives in Enugu. Peter lives in Lafayette. Walker lives in Fribourg. The person who lives closest to Hunter is,Fribourg,Switzerland,Europe,46.8,7.15,4481.280541334219,4389.469758112121,40.3015198224583,Walker,Enugu,Nigeria,Africa,6.5,7.5,Hunter,Hunter,Enugu,Nigeria,Africa,6.5,7.5,Peter,Lafayette,United States,North America,40.3991,-86.8593,Walker,Fribourg,Switzerland,Europe,46.8,7.15
Jack lives in Weimar. Blake lives in Šentilj. Ian lives in Bŭston. The person who lives closest to Jack is,Šentilj,Slovenia,Europe,46.6817,15.6481,572.9083913731129,572.7153789781104,6.093932232146989,Blake,Weimar,Germany,Europe,50.9811,11.3294,Jack,Jack,Weimar,Germany,Europe,50.9811,11.3294,Blake,Šentilj,Slovenia,Europe,46.6817,15.6481,Ian,Bŭston,Tajikistan,Asia,40.5217,69.3308
Marco lives in Karabash. Laura lives in Mladenovac. Aaron lives in Almenara. The person who lives closest to Marco is,Mladenovac,Serbia,Europe,44.4418,20.697,3030.192541226438,3001.711485722122,41.03317450965743,Laura,Karabash,Russia,Asia,55.4833,60.2167,Marco,Marco,Karabash,Russia,Asia,55.4833,60.2167,Laura,Mladenovac,Serbia,Europe,44.4418,20.697,Aaron,Almenara,Brazil,South America,-16.1833,-40.7
Henry lives in Porto Novo. Hunter lives in Korosten. Ian lives in Arara. The person who lives closest to Henry is,Arara,Brazil,South America,-6.8278,-35.7578,2900.545420168452,2875.5599648683765,26.134789623794564,Ian,Porto Novo,Cabo Verde,Africa,17.019,-25.064,Henry,Henry,Porto Novo,Cabo Verde,Africa,17.019,-25.064,Hunter,Korosten,Ukraine,Europe,50.95,28.6333,Ian,Arara,Brazil,South America,-6.8278,-35.7578
Brandon lives in Sa‘ādat Shahr. Richard lives in Glyfáda. Alex lives in Beichengqu. The person who lives closest to Brandon is,Glyfáda,Greece,Europe,37.8667,23.75,2830.900123893982,2807.6687287499044,30.397783571997486,Richard,Sa‘ādat Shahr,Iran,Asia,30.0772,53.1328,Brandon,Brandon,Sa‘ādat Shahr,Iran,Asia,30.0772,53.1328,Richard,Glyfáda,Greece,Europe,37.8667,23.75,Alex,Beichengqu,China,Asia,40.437,113.11
Dallas lives in Frontera. Marco lives in Caltanissetta. Neil lives in Belorechensk. The person who lives closest to Dallas is,Caltanissetta,Italy,Europe,37.4915,14.0624,10153.021894407813,9112.233969542214,108.38024118306805,Marco,Frontera,Mexico,North America,18.5336,-92.6469,Dallas,Dallas,Frontera,Mexico,North America,18.5336,-92.6469,Marco,Caltanissetta,Italy,Europe,37.4915,14.0624,Neil,Belorechensk,Russia,Asia,44.7686,39.8733
Mark lives in Tikrīt. Ian lives in Santa Rita. Jerry lives in Miranda. The person who lives closest to Mark is,Santa Rita,Venezuela,South America,10.2003,-67.5514,11243.999317248978,9840.502373600923,113.8793389697183,Ian,Tikrīt,Iraq,Asia,34.6,43.6833,Mark,Mark,Tikrīt,Iraq,Asia,34.6,43.6833,Ian,Santa Rita,Venezuela,South America,10.2003,-67.5514,Jerry,Miranda,Brazil,South America,-20.2408,-56.3778
Kyle lives in Pantelhó. Luke lives in Ensenada. April lives in Perleberg. The person who lives closest to Kyle is,Ensenada,Mexico,North America,31.8578,-116.6058,2936.6505130197293,2910.722044851596,28.331064700960326,Luke,Pantelhó,Mexico,North America,17.0,-92.4833,Kyle,Kyle,Pantelhó,Mexico,North America,17.0,-92.4833,Luke,Ensenada,Mexico,North America,31.8578,-116.6058,April,Perleberg,Germany,Europe,53.0667,11.8667
Frank lives in Ulan Hua. Bob lives in Kiel. Max lives in San Lorenzo. The person who lives closest to Frank is,Kiel,Germany,Europe,54.3233,10.1394,7026.055239535424,6675.381335609902,102.36319649781362,Bob,Ulan Hua,China,Asia,41.53,111.7,Frank,Frank,Ulan Hua,China,Asia,41.53,111.7,Bob,Kiel,Germany,Europe,54.3233,10.1394,Max,San Lorenzo,Nicaragua,North America,12.3667,-85.6667
Frank lives in González. Michael lives in Granada. Kyle lives in Torghay. The person who lives closest to Frank is,Granada,Colombia,South America,4.5186,-74.3514,446.00489964386827,445.9138316367977,4.012704022227407,Michael,González,Colombia,South America,8.4,-73.3333,Frank,Frank,González,Colombia,South America,8.4,-73.3333,Michael,Granada,Colombia,South America,4.5186,-74.3514,Kyle,Torghay,Kazakhstan,Asia,49.626,63.499
George lives in Ulaanbaatar. Peter lives in Zoeterwoude. Mark lives in Zhenzhou. The person who lives closest to George is,Zhenzhou,China,Asia,32.2723,119.1848,2023.8142460530735,2015.3158360483515,19.891594689717557,Mark,Ulaanbaatar,Mongolia,Asia,47.9214,106.9055,George,George,Ulaanbaatar,Mongolia,Asia,47.9214,106.9055,Peter,Zoeterwoude,Netherlands,Europe,52.1333,4.5,Mark,Zhenzhou,China,Asia,32.2723,119.1848
Martin lives in Mistrató. Kyle lives in Júlio de Castilhos. Richard lives in Forlì. The person who lives closest to Martin is,Júlio de Castilhos,Brazil,South America,-29.2269,-53.6819,4512.896440991508,4419.136925616781,41.04886095338091,Kyle,Mistrató,Colombia,South America,5.3,-75.8833,Martin,Martin,Mistrató,Colombia,South America,5.3,-75.8833,Kyle,Júlio de Castilhos,Brazil,South America,-29.2269,-53.6819,Richard,Forlì,Italy,Europe,44.2225,12.0408
Steve lives in Obukhiv. Mark lives in Rabinal. Charlie lives in Tuusula. The person who lives closest to Steve is,Tuusula,Finland,Europe,60.4333,25.05,1198.3789476309532,1196.6130562549217,11.73000749275123,Charlie,Obukhiv,Ukraine,Europe,50.13,30.6567,Steve,Steve,Obukhiv,Ukraine,Europe,50.13,30.6567,Mark,Rabinal,Guatemala,North America,15.068,-90.489,Charlie,Tuusula,Finland,Europe,60.4333,25.05
Leon lives in Bayramiç. Kyle lives in Conselheiro Pena. Peter lives in Pital. The person who lives closest to Leon is,Conselheiro Pena,Brazil,South America,-19.1719,-41.4719,9621.487752005465,8732.878722553061,90.07963111436457,Kyle,Bayramiç,Turkey,Europe,39.8128,26.61,Leon,Leon,Bayramiç,Turkey,Europe,39.8128,26.61,Kyle,Conselheiro Pena,Brazil,South America,-19.1719,-41.4719,Peter,Pital,Colombia,South America,2.987,-75.826
Jason lives in Sopište. Brandon lives in Cali. Rose lives in Mansa. The person who lives closest to Jason is,Mansa,Zambia,Africa,-11.2,28.8833,5958.903782549128,5744.060227201507,53.669591017633074,Rose,Sopište,North Macedonia,Europe,41.95,21.4333,Jason,Jason,Sopište,North Macedonia,Europe,41.95,21.4333,Brandon,Cali,Colombia,South America,3.4206,-76.5222,Rose,Mansa,Zambia,Africa,-11.2,28.8833
Dallas lives in Pinhalzinho. Fred lives in Bertoua. Matt lives in Roseller Lim. The person who lives closest to Dallas is,Bertoua,Cameroon,Africa,4.5833,13.6833,7958.891237146494,7451.36863240653,73.71225367772986,Fred,Pinhalzinho,Brazil,South America,-26.8478,-52.9919,Dallas,Dallas,Pinhalzinho,Brazil,South America,-26.8478,-52.9919,Fred,Bertoua,Cameroon,Africa,4.5833,13.6833,Matt,Roseller Lim,Philippines,Asia,7.6583,122.4639
John lives in Semīrom. Alice lives in Samux. Rose lives in Lajkovac. The person who lives closest to John is,Samux,Azerbaijan,Europe,40.7642,46.4083,1138.495251323972,1136.9810143027887,10.686094100746073,Alice,Semīrom,Iran,Asia,31.4094,51.5736,John,John,Semīrom,Iran,Asia,31.4094,51.5736,Alice,Samux,Azerbaijan,Europe,40.7642,46.4083,Rose,Lajkovac,Serbia,Europe,44.3667,20.1667
Blake lives in Anchorage. Fred lives in Kavadarci. Emily lives in Pécs. The person who lives closest to Blake is,Pécs,Hungary,Europe,46.0708,18.2331,8038.251331492721,7515.599505173168,168.0202913366121,Emily,Anchorage,United States,North America,61.1508,-149.1091,Blake,Blake,Anchorage,United States,North America,61.1508,-149.1091,Fred,Kavadarci,North Macedonia,Europe,41.4328,22.0117,Emily,Pécs,Hungary,Europe,46.0708,18.2331
Charlie lives in Ampelókipoi. Tyler lives in Porlamar. Hunter lives in Derzhavīnsk. The person who lives closest to Charlie is,Derzhavīnsk,Kazakhstan,Asia,51.1,66.3167,3496.4983030619683,3452.782520034198,44.64036850206324,Hunter,Ampelókipoi,Greece,Europe,40.65,22.9167,Charlie,Charlie,Ampelókipoi,Greece,Europe,40.65,22.9167,Tyler,Porlamar,Venezuela,South America,10.95,-63.85,Hunter,Derzhavīnsk,Kazakhstan,Asia,51.1,66.3167
Connor lives in Itabaiana. Frank lives in Bataguaçu. Ryan lives in Huancavelica. The person who lives closest to Connor is,Bataguaçu,Brazil,South America,-21.7139,-52.4219,2432.9668810020376,2418.2101411294734,22.337537102599292,Frank,Itabaiana,Brazil,South America,-7.3289,-35.3328,Connor,Connor,Itabaiana,Brazil,South America,-7.3289,-35.3328,Frank,Bataguaçu,Brazil,South America,-21.7139,-52.4219,Ryan,Huancavelica,Peru,South America,-12.7864,-74.9756
Kevin lives in Donostia. Fred lives in Amuria. Jack lives in Kungälv. The person who lives closest to Kevin is,Kungälv,Sweden,Europe,57.8667,11.9667,1885.337340307098,1878.4656220474299,20.15520844298069,Jack,Donostia,Spain,Europe,43.3214,-1.9856,Kevin,Kevin,Donostia,Spain,Europe,43.3214,-1.9856,Fred,Amuria,Uganda,Africa,2.03,33.6431,Jack,Kungälv,Sweden,Europe,57.8667,11.9667
Mark lives in Chañaral. Joy lives in Zambrów. Dallas lives in Poza Rica de Hidalgo. The person who lives closest to Mark is,Poza Rica de Hidalgo,Mexico,North America,20.5333,-97.45,5961.549034200977,5746.421324614601,54.011718236878934,Dallas,Chañaral,Chile,South America,-26.3444,-70.6219,Mark,Mark,Chañaral,Chile,South America,-26.3444,-70.6219,Joy,Zambrów,Poland,Europe,52.9833,22.25,Dallas,Poza Rica de Hidalgo,Mexico,North America,20.5333,-97.45
Ian lives in Rio Pomba. Max lives in Franceville. George lives in Guiping. The person who lives closest to Ian is,Franceville,Gabon,Africa,-1.6333,13.5833,6516.8752701286585,6236.45468524078,60.064496399537056,Max,Rio Pomba,Brazil,South America,-21.275,-43.1789,Ian,Ian,Rio Pomba,Brazil,South America,-21.275,-43.1789,Max,Franceville,Gabon,Africa,-1.6333,13.5833,George,Guiping,China,Asia,23.4,110.0833
Maria lives in Papagaios. Mark lives in Parapuã. Connor lives in Holguín. The person who lives closest to Maria is,Parapuã,Brazil,South America,-21.7681,-50.7717,677.8385792379669,677.5189172868967,6.454925239691011,Mark,Papagaios,Brazil,South America,-19.4489,-44.7478,Maria,Maria,Papagaios,Brazil,South America,-19.4489,-44.7478,Mark,Parapuã,Brazil,South America,-21.7681,-50.7717,Connor,Holguín,Cuba,North America,20.8872,-76.2631
Hunter lives in Donduşeni. Max lives in Wuzhou. Ian lives in Winterthur. The person who lives closest to Hunter is,Winterthur,Switzerland,Europe,47.4992,8.7267,1405.581883579463,1402.7329799305876,18.870245621347912,Ian,Donduşeni,Moldova,Europe,48.2167,27.5833,Hunter,Hunter,Donduşeni,Moldova,Europe,48.2167,27.5833,Max,Wuzhou,China,Asia,23.4767,111.279,Ian,Winterthur,Switzerland,Europe,47.4992,8.7267
Brandon lives in Marcos Juárez. Leon lives in Yaroslavl. Dallas lives in Bouaflé. The person who lives closest to Brandon is,Bouaflé,Côte d’Ivoire,Africa,6.9903,-5.7442,7406.52535573121,6996.437095705363,68.92964607286186,Dallas,Marcos Juárez,Argentina,South America,-32.7,-62.1,Brandon,Brandon,Marcos Juárez,Argentina,South America,-32.7,-62.1,Leon,Yaroslavl,Russia,Asia,57.6167,39.85,Dallas,Bouaflé,Côte d’Ivoire,Africa,6.9903,-5.7442
April lives in Los Palmitos. Blake lives in Zhmerynka. Kevin lives in Toba Tek Singh. The person who lives closest to April is,Zhmerynka,Ukraine,Europe,49.05,28.1,10175.954497754636,9128.248809704966,110.72157858868341,Blake,Los Palmitos,Colombia,South America,9.3811,-75.2714,April,April,Los Palmitos,Colombia,South America,9.3811,-75.2714,Blake,Zhmerynka,Ukraine,Europe,49.05,28.1,Kevin,Toba Tek Singh,Pakistan,Asia,30.9711,72.4825
Kevin lives in Brăila. Michael lives in Arcos de Valdevez. Matt lives in Xai. The person who lives closest to Kevin is,Arcos de Valdevez,Portugal,Europe,41.85,-8.4167,2930.2991250716345,2904.5382319298365,36.53455014476024,Michael,Brăila,Romania,Europe,45.2692,27.9575,Kevin,Kevin,Brăila,Romania,Europe,45.2692,27.9575,Michael,Arcos de Valdevez,Portugal,Europe,41.85,-8.4167,Matt,Xai,Laos,Asia,20.6914,101.9861
Michael lives in Merošina. Dean lives in Sagua de Tánamo. Steve lives in Açu. The person who lives closest to Michael is,Açu,Brazil,South America,-5.5769,-36.9089,7995.556223948744,7481.079873076576,76.31697137203494,Steve,Merošina,Serbia,Europe,43.2833,21.7167,Michael,Michael,Merošina,Serbia,Europe,43.2833,21.7167,Dean,Sagua de Tánamo,Cuba,North America,20.5858,-75.2417,Steve,Açu,Brazil,South America,-5.5769,-36.9089
Blake lives in Ipupiara. Alex lives in Campos Gerais. Fred lives in Neryungri. The person who lives closest to Blake is,Campos Gerais,Brazil,South America,-21.235,-45.7589,1099.1253706801672,1097.762816847094,9.926391590099595,Alex,Ipupiara,Brazil,South America,-11.82,-42.6139,Blake,Blake,Ipupiara,Brazil,South America,-11.82,-42.6139,Alex,Campos Gerais,Brazil,South America,-21.235,-45.7589,Fred,Neryungri,Russia,Asia,56.6833,124.6667
